"","No","Date","Flow","SpC","Lat","Long","Drain"
"36","01636845",2016-11-05,0.76,,39.34125,-77.6340833,4.16
"37","01636845",2016-11-06,0.74,,39.34125,-77.6340833,4.16
"38","01636845",2016-11-07,0.74,,39.34125,-77.6340833,4.16
"39","01636845",2016-11-08,0.75,,39.34125,-77.6340833,4.16
"40","01636845",2016-11-09,0.89,,39.34125,-77.6340833,4.16
"41","01636845",2016-11-10,0.87,,39.34125,-77.6340833,4.16
"42","01636845",2016-11-11,0.75,,39.34125,-77.6340833,4.16
"43","01636845",2016-11-12,0.75,,39.34125,-77.6340833,4.16
"44","01636845",2016-11-13,0.79,,39.34125,-77.6340833,4.16
"45","01636845",2016-11-14,0.82,,39.34125,-77.6340833,4.16
"46","01636845",2016-11-15,0.84,,39.34125,-77.6340833,4.16
"47","01636845",2016-11-16,0.82,,39.34125,-77.6340833,4.16
"48","01636845",2016-11-17,0.8,,39.34125,-77.6340833,4.16
"49","01636845",2016-11-18,0.8,,39.34125,-77.6340833,4.16
"50","01636845",2016-11-19,0.81,,39.34125,-77.6340833,4.16
"51","01636845",2016-11-20,0.77,,39.34125,-77.6340833,4.16
"52","01636845",2016-11-21,0.73,,39.34125,-77.6340833,4.16
"53","01636845",2016-11-22,0.78,,39.34125,-77.6340833,4.16
"54","01636845",2016-11-23,0.8,,39.34125,-77.6340833,4.16
"55","01636845",2016-11-24,0.85,,39.34125,-77.6340833,4.16
"56","01636845",2016-11-25,0.84,,39.34125,-77.6340833,4.16
"57","01636845",2016-11-26,0.82,,39.34125,-77.6340833,4.16
"58","01636845",2016-11-27,0.79,,39.34125,-77.6340833,4.16
"59","01636845",2016-11-28,0.81,,39.34125,-77.6340833,4.16
"60","01636845",2016-11-29,1.16,,39.34125,-77.6340833,4.16
"61","01636845",2016-11-30,2.96,345,39.34125,-77.6340833,4.16
"62","01636845",2016-12-01,2.83,326,39.34125,-77.6340833,4.16
"63","01636845",2016-12-02,1.05,360,39.34125,-77.6340833,4.16
"64","01636845",2016-12-03,0.89,370,39.34125,-77.6340833,4.16
"65","01636845",2016-12-04,0.86,,39.34125,-77.6340833,4.16
"66","01636845",2016-12-05,1.19,,39.34125,-77.6340833,4.16
"67","01636845",2016-12-06,8.1,,39.34125,-77.6340833,4.16
"68","01636845",2016-12-07,3.53,288,39.34125,-77.6340833,4.16
"69","01636845",2016-12-08,1.53,346,39.34125,-77.6340833,4.16
"70","01636845",2016-12-09,1.25,361,39.34125,-77.6340833,4.16
"71","01636845",2016-12-10,1.14,371,39.34125,-77.6340833,4.16
"72","01636845",2016-12-11,1.12,373,39.34125,-77.6340833,4.16
"73","01636845",2016-12-12,1.33,379,39.34125,-77.6340833,4.16
"74","01636845",2016-12-13,1.2,349,39.34125,-77.6340833,4.16
"75","01636845",2016-12-14,1.14,352,39.34125,-77.6340833,4.16
"76","01636845",2016-12-15,1.08,363,39.34125,-77.6340833,4.16
"77","01636845",2016-12-16,1.03,391,39.34125,-77.6340833,4.16
"78","01636845",2016-12-17,1.13,376,39.34125,-77.6340833,4.16
"79","01636845",2016-12-18,2.01,403,39.34125,-77.6340833,4.16
"80","01636845",2016-12-19,1.25,364,39.34125,-77.6340833,4.16
"81","01636845",2016-12-20,1.24,371,39.34125,-77.6340833,4.16
"82","01636845",2016-12-21,1.25,368,39.34125,-77.6340833,4.16
"83","01636845",2016-12-22,1.24,359,39.34125,-77.6340833,4.16
"84","01636845",2016-12-23,1.19,353,39.34125,-77.6340833,4.16
"85","01636845",2016-12-24,1.87,373,39.34125,-77.6340833,4.16
"86","01636845",2016-12-25,1.55,349,39.34125,-77.6340833,4.16
"87","01636845",2016-12-26,1.4,356,39.34125,-77.6340833,4.16
"88","01636845",2016-12-27,1.38,355,39.34125,-77.6340833,4.16
"89","01636845",2016-12-28,1.31,,39.34125,-77.6340833,4.16
"90","01636845",2016-12-29,1.49,405,39.34125,-77.6340833,4.16
"91","01636845",2016-12-30,1.39,354,39.34125,-77.6340833,4.16
"92","01636845",2016-12-31,1.31,354,39.34125,-77.6340833,4.16
"93","01636845",2017-01-01,1.28,354,39.34125,-77.6340833,4.16
"94","01636845",2017-01-02,2.37,383,39.34125,-77.6340833,4.16
"95","01636845",2017-01-03,22.1,297,39.34125,-77.6340833,4.16
"96","01636845",2017-01-04,6.62,304,39.34125,-77.6340833,4.16
"97","01636845",2017-01-05,3.02,350,39.34125,-77.6340833,4.16
"98","01636845",2017-01-06,2.63,532,39.34125,-77.6340833,4.16
"99","01636845",2017-01-07,2.13,413,39.34125,-77.6340833,4.16
"100","01636845",2017-01-08,1.95,429,39.34125,-77.6340833,4.16
"101","01636845",2017-01-09,1.95,398,39.34125,-77.6340833,4.16
"102","01636845",2017-01-10,1.95,381,39.34125,-77.6340833,4.16
"103","01636845",2017-01-11,2.35,449,39.34125,-77.6340833,4.16
"104","01636845",2017-01-12,3.35,369,39.34125,-77.6340833,4.16
"105","01636845",2017-01-13,2.44,366,39.34125,-77.6340833,4.16
"106","01636845",2017-01-14,2.55,474,39.34125,-77.6340833,4.16
"107","01636845",2017-01-15,3.12,406,39.34125,-77.6340833,4.16
"108","01636845",2017-01-16,2.33,378,39.34125,-77.6340833,4.16
"109","01636845",2017-01-17,3.41,424,39.34125,-77.6340833,4.16
"110","01636845",2017-01-18,3.22,356,39.34125,-77.6340833,4.16
"111","01636845",2017-01-19,2.51,365,39.34125,-77.6340833,4.16
"112","01636845",2017-01-20,2.42,368,39.34125,-77.6340833,4.16
"113","01636845",2017-01-21,2.33,361,39.34125,-77.6340833,4.16
"114","01636845",2017-01-22,2.42,362,39.34125,-77.6340833,4.16
"115","01636845",2017-01-23,34.8,300,39.34125,-77.6340833,4.16
"116","01636845",2017-01-24,10.8,285,39.34125,-77.6340833,4.16
"117","01636845",2017-01-25,5.18,339,39.34125,-77.6340833,4.16
"118","01636845",2017-01-26,4.06,353,39.34125,-77.6340833,4.16
"119","01636845",2017-01-27,3.37,363,39.34125,-77.6340833,4.16
"120","01636845",2017-01-28,3.06,364,39.34125,-77.6340833,4.16
"121","01636845",2017-01-29,2.87,361,39.34125,-77.6340833,4.16
"122","01636845",2017-01-30,2.72,358,39.34125,-77.6340833,4.16
"123","01636845",2017-01-31,2.55,357,39.34125,-77.6340833,4.16
"124","01636845",2017-02-01,2.41,354,39.34125,-77.6340833,4.16
"125","01636845",2017-02-02,2.3,350,39.34125,-77.6340833,4.16
"126","01636845",2017-02-03,2.24,349,39.34125,-77.6340833,4.16
"127","01636845",2017-02-04,2.1,,39.34125,-77.6340833,4.16
"128","01636845",2017-02-05,2.18,,39.34125,-77.6340833,4.16
"129","01636845",2017-02-06,2.12,,39.34125,-77.6340833,4.16
"130","01636845",2017-02-07,2.13,,39.34125,-77.6340833,4.16
"131","01636845",2017-02-08,2.08,315,39.34125,-77.6340833,4.16
"132","01636845",2017-02-09,3.24,316,39.34125,-77.6340833,4.16
"133","01636845",2017-02-10,2.04,331,39.34125,-77.6340833,4.16
"134","01636845",2017-02-11,2.14,324,39.34125,-77.6340833,4.16
"135","01636845",2017-02-12,2.41,323,39.34125,-77.6340833,4.16
"136","01636845",2017-02-13,2.15,313,39.34125,-77.6340833,4.16
"137","01636845",2017-02-14,2.05,323,39.34125,-77.6340833,4.16
"138","01636845",2017-02-15,2.07,321,39.34125,-77.6340833,4.16
"139","01636845",2017-02-16,1.95,322,39.34125,-77.6340833,4.16
"140","01636845",2017-02-17,1.9,329,39.34125,-77.6340833,4.16
"141","01636845",2017-02-18,1.9,324,39.34125,-77.6340833,4.16
"142","01636845",2017-02-19,1.83,325,39.34125,-77.6340833,4.16
"143","01636845",2017-02-20,1.8,320,39.34125,-77.6340833,4.16
"144","01636845",2017-02-21,1.81,322,39.34125,-77.6340833,4.16
"145","01636845",2017-02-22,1.83,321,39.34125,-77.6340833,4.16
"146","01636845",2017-02-23,1.82,324,39.34125,-77.6340833,4.16
"147","01636845",2017-02-24,1.78,324,39.34125,-77.6340833,4.16
"148","01636845",2017-02-25,2.95,330,39.34125,-77.6340833,4.16
"149","01636845",2017-02-26,2.05,311,39.34125,-77.6340833,4.16
"150","01636845",2017-02-27,1.73,332,39.34125,-77.6340833,4.16
"151","01636845",2017-02-28,1.79,340,39.34125,-77.6340833,4.16
"152","01636845",2017-03-01,3.56,318,39.34125,-77.6340833,4.16
"153","01636845",2017-03-02,2.28,312,39.34125,-77.6340833,4.16
"154","01636845",2017-03-03,1.89,334,39.34125,-77.6340833,4.16
"155","01636845",2017-03-04,1.75,339,39.34125,-77.6340833,4.16
"156","01636845",2017-03-05,1.7,340,39.34125,-77.6340833,4.16
"157","01636845",2017-03-06,1.72,336,39.34125,-77.6340833,4.16
"158","01636845",2017-03-07,1.86,340,39.34125,-77.6340833,4.16
"159","01636845",2017-03-08,1.99,322,39.34125,-77.6340833,4.16
"160","01636845",2017-03-09,1.63,330,39.34125,-77.6340833,4.16
"161","01636845",2017-03-10,1.84,331,39.34125,-77.6340833,4.16
"162","01636845",2017-03-11,1.66,323,39.34125,-77.6340833,4.16
"163","01636845",2017-03-12,1.6,333,39.34125,-77.6340833,4.16
"164","01636845",2017-03-13,1.6,333,39.34125,-77.6340833,4.16
"165","01636845",2017-03-14,2.35,536,39.34125,-77.6340833,4.16
"166","01636845",2017-03-15,2.19,503,39.34125,-77.6340833,4.16
"167","01636845",2017-03-16,1.68,436,39.34125,-77.6340833,4.16
"168","01636845",2017-03-17,2.36,437,39.34125,-77.6340833,4.16
"169","01636845",2017-03-18,8.02,376,39.34125,-77.6340833,4.16
"170","01636845",2017-03-19,8.27,321,39.34125,-77.6340833,4.16
"171","01636845",2017-03-20,3.42,343,39.34125,-77.6340833,4.16
"172","01636845",2017-03-21,2.9,345,39.34125,-77.6340833,4.16
"173","01636845",2017-03-22,2.48,355,39.34125,-77.6340833,4.16
"174","01636845",2017-03-23,2.29,364,39.34125,-77.6340833,4.16
"175","01636845",2017-03-24,2.65,357,39.34125,-77.6340833,4.16
"176","01636845",2017-03-25,2.44,344,39.34125,-77.6340833,4.16
"177","01636845",2017-03-26,2.27,348,39.34125,-77.6340833,4.16
"178","01636845",2017-03-27,2.4,338,39.34125,-77.6340833,4.16
"179","01636845",2017-03-28,3.23,349,39.34125,-77.6340833,4.16
"180","01636845",2017-03-29,2.45,345,39.34125,-77.6340833,4.16
"181","01636845",2017-03-30,2.14,353,39.34125,-77.6340833,4.16
"182","01636845",2017-03-31,15.2,301,39.34125,-77.6340833,4.16
"183","01636845",2017-04-01,4.69,319,39.34125,-77.6340833,4.16
"184","01636845",2017-04-02,3.26,342,39.34125,-77.6340833,4.16
"185","01636845",2017-04-03,2.97,348,39.34125,-77.6340833,4.16
"186","01636845",2017-04-04,3.18,333,39.34125,-77.6340833,4.16
"187","01636845",2017-04-05,2.63,341,39.34125,-77.6340833,4.16
"188","01636845",2017-04-06,34.6,273,39.34125,-77.6340833,4.16
"189","01636845",2017-04-07,8.57,263,39.34125,-77.6340833,4.16
"190","01636845",2017-04-08,4.75,304,39.34125,-77.6340833,4.16
"191","01636845",2017-04-09,3.85,,39.34125,-77.6340833,4.16
"192","01636845",2017-04-10,3.41,,39.34125,-77.6340833,4.16
"193","01636845",2017-04-11,3.11,,39.34125,-77.6340833,4.16
"194","01636845",2017-04-12,2.9,318,39.34125,-77.6340833,4.16
"195","01636845",2017-04-13,2.61,320,39.34125,-77.6340833,4.16
"196","01636845",2017-04-14,2.52,318,39.34125,-77.6340833,4.16
"197","01636845",2017-04-15,2.44,314,39.34125,-77.6340833,4.16
"198","01636845",2017-04-16,2.34,312,39.34125,-77.6340833,4.16
"199","01636845",2017-04-17,2.75,310,39.34125,-77.6340833,4.16
"200","01636845",2017-04-18,2.32,303,39.34125,-77.6340833,4.16
"201","01636845",2017-04-19,2.19,310,39.34125,-77.6340833,4.16
"202","01636845",2017-04-20,2.56,300,39.34125,-77.6340833,4.16
"203","01636845",2017-04-21,2.34,298,39.34125,-77.6340833,4.16
"204","01636845",2017-04-22,2.61,311,39.34125,-77.6340833,4.16
"205","01636845",2017-04-23,2.33,300,39.34125,-77.6340833,4.16
"206","01636845",2017-04-24,2.44,312,39.34125,-77.6340833,4.16
"207","01636845",2017-04-25,2.8,297,39.34125,-77.6340833,4.16
"208","01636845",2017-04-26,2.42,305,39.34125,-77.6340833,4.16
"209","01636845",2017-04-27,2.18,310,39.34125,-77.6340833,4.16
"210","01636845",2017-04-28,1.98,315,39.34125,-77.6340833,4.16
"211","01636845",2017-04-29,1.88,317,39.34125,-77.6340833,4.16
"212","01636845",2017-04-30,1.81,322,39.34125,-77.6340833,4.16
"213","01636845",2017-05-01,1.76,323,39.34125,-77.6340833,4.16
"214","01636845",2017-05-02,1.63,317,39.34125,-77.6340833,4.16
"215","01636845",2017-05-03,1.46,,39.34125,-77.6340833,4.16
"216","01636845",2017-05-04,1.56,329,39.34125,-77.6340833,4.16
"217","01636845",2017-05-05,21,261,39.34125,-77.6340833,4.16
"218","01636845",2017-05-06,3.52,292,39.34125,-77.6340833,4.16
"219","01636845",2017-05-07,2.46,309,39.34125,-77.6340833,4.16
"220","01636845",2017-05-08,2.04,321,39.34125,-77.6340833,4.16
"221","01636845",2017-05-09,1.86,325,39.34125,-77.6340833,4.16
"222","01636845",2017-05-10,1.75,323,39.34125,-77.6340833,4.16
"223","01636845",2017-05-11,20,280,39.34125,-77.6340833,4.16
"224","01636845",2017-05-12,5.77,282,39.34125,-77.6340833,4.16
"225","01636845",2017-05-13,12.7,274,39.34125,-77.6340833,4.16
"226","01636845",2017-05-14,4.55,298,39.34125,-77.6340833,4.16
"227","01636845",2017-05-15,3.4,311,39.34125,-77.6340833,4.16
"228","01636845",2017-05-16,2.97,318,39.34125,-77.6340833,4.16
"229","01636845",2017-05-17,2.76,317,39.34125,-77.6340833,4.16
"230","01636845",2017-05-18,2.6,321,39.34125,-77.6340833,4.16
"231","01636845",2017-05-19,2.42,321,39.34125,-77.6340833,4.16
"232","01636845",2017-05-20,2.32,320,39.34125,-77.6340833,4.16
"233","01636845",2017-05-21,2.23,313,39.34125,-77.6340833,4.16
"234","01636845",2017-05-22,2.53,304,39.34125,-77.6340833,4.16
"235","01636845",2017-05-23,2.36,301,39.34125,-77.6340833,4.16
"236","01636845",2017-05-24,2.69,297,39.34125,-77.6340833,4.16
"237","01636845",2017-05-25,37.8,240,39.34125,-77.6340833,4.16
"238","01636845",2017-05-26,7.25,308,39.34125,-77.6340833,4.16
"239","01636845",2017-05-27,4.27,340,39.34125,-77.6340833,4.16
"240","01636845",2017-05-28,3.76,342,39.34125,-77.6340833,4.16
"241","01636845",2017-05-29,3.45,335,39.34125,-77.6340833,4.16
"242","01636845",2017-05-30,4.08,331,39.34125,-77.6340833,4.16
"243","01636845",2017-05-31,3.39,344,39.34125,-77.6340833,4.16
"244","01636845",2017-06-01,2.63,345,39.34125,-77.6340833,4.16
"245","01636845",2017-06-02,2.39,348,39.34125,-77.6340833,4.16
"246","01636845",2017-06-03,2.22,347,39.34125,-77.6340833,4.16
"247","01636845",2017-06-04,2.14,344,39.34125,-77.6340833,4.16
"248","01636845",2017-06-05,2.27,337,39.34125,-77.6340833,4.16
"249","01636845",2017-06-06,2.14,325,39.34125,-77.6340833,4.16
"250","01636845",2017-06-07,2.04,331,39.34125,-77.6340833,4.16
"251","01636845",2017-06-08,1.96,326,39.34125,-77.6340833,4.16
"252","01636845",2017-06-09,1.85,328,39.34125,-77.6340833,4.16
"253","01636845",2017-06-10,1.74,332,39.34125,-77.6340833,4.16
"254","01636845",2017-06-11,1.64,332,39.34125,-77.6340833,4.16
"255","01636845",2017-06-12,1.58,336,39.34125,-77.6340833,4.16
"256","01636845",2017-06-13,1.53,337,39.34125,-77.6340833,4.16
"257","01636845",2017-06-14,1.48,341,39.34125,-77.6340833,4.16
"258","01636845",2017-06-15,1.47,339,39.34125,-77.6340833,4.16
"259","01636845",2017-06-16,1.47,334,39.34125,-77.6340833,4.16
"260","01636845",2017-06-17,1.54,326,39.34125,-77.6340833,4.16
"261","01636845",2017-06-18,1.42,325,39.34125,-77.6340833,4.16
"262","01636845",2017-06-19,4.04,305,39.34125,-77.6340833,4.16
"263","01636845",2017-06-20,1.85,292,39.34125,-77.6340833,4.16
"264","01636845",2017-06-21,1.42,330,39.34125,-77.6340833,4.16
"265","01636845",2017-06-22,1.4,337,39.34125,-77.6340833,4.16
"266","01636845",2017-06-23,1.53,332,39.34125,-77.6340833,4.16
"267","01636845",2017-06-24,2.33,301,39.34125,-77.6340833,4.16
"268","01636845",2017-06-25,1.38,329,39.34125,-77.6340833,4.16
"269","01636845",2017-06-26,1.21,348,39.34125,-77.6340833,4.16
"270","01636845",2017-06-27,1.17,350,39.34125,-77.6340833,4.16
"271","01636845",2017-06-28,1.13,351,39.34125,-77.6340833,4.16
"272","01636845",2017-06-29,1.14,350,39.34125,-77.6340833,4.16
"273","01636845",2017-06-30,1.13,348,39.34125,-77.6340833,4.16
"274","01636845",2017-07-01,1.21,349,39.34125,-77.6340833,4.16
"275","01636845",2017-07-02,1.18,327,39.34125,-77.6340833,4.16
"276","01636845",2017-07-03,1.15,345,39.34125,-77.6340833,4.16
"277","01636845",2017-07-04,1.11,350,39.34125,-77.6340833,4.16
"278","01636845",2017-07-05,1.48,359,39.34125,-77.6340833,4.16
"279","01636845",2017-07-06,42.2,255,39.34125,-77.6340833,4.16
"280","01636845",2017-07-07,3.48,297,39.34125,-77.6340833,4.16
"281","01636845",2017-07-08,1.91,353,39.34125,-77.6340833,4.16
"282","01636845",2017-07-09,1.62,372,39.34125,-77.6340833,4.16
"283","01636845",2017-07-10,1.51,380,39.34125,-77.6340833,4.16
"284","01636845",2017-07-11,1.45,380,39.34125,-77.6340833,4.16
"285","01636845",2017-07-12,1.42,372,39.34125,-77.6340833,4.16
"286","01636845",2017-07-13,1.4,368,39.34125,-77.6340833,4.16
"287","01636845",2017-07-14,1.49,370,39.34125,-77.6340833,4.16
"288","01636845",2017-07-15,1.42,348,39.34125,-77.6340833,4.16
"289","01636845",2017-07-16,1.28,366,39.34125,-77.6340833,4.16
"290","01636845",2017-07-17,1.24,370,39.34125,-77.6340833,4.16
"291","01636845",2017-07-18,1.21,368,39.34125,-77.6340833,4.16
"292","01636845",2017-07-19,1.15,372,39.34125,-77.6340833,4.16
"293","01636845",2017-07-20,1.12,377,39.34125,-77.6340833,4.16
"294","01636845",2017-07-21,1.08,380,39.34125,-77.6340833,4.16
"295","01636845",2017-07-22,1.47,387,39.34125,-77.6340833,4.16
"296","01636845",2017-07-23,2.01,330,39.34125,-77.6340833,4.16
"297","01636845",2017-07-24,1.4,347,39.34125,-77.6340833,4.16
"298","01636845",2017-07-25,1.17,370,39.34125,-77.6340833,4.16
"299","01636845",2017-07-26,1.13,383,39.34125,-77.6340833,4.16
"300","01636845",2017-07-27,1.15,383,39.34125,-77.6340833,4.16
"301","01636845",2017-07-28,31.5,287,39.34125,-77.6340833,4.16
"302","01636845",2017-07-29,17.6,274,39.34125,-77.6340833,4.16
"303","01636845",2017-07-30,2.32,371,39.34125,-77.6340833,4.16
"304","01636845",2017-07-31,1.78,401,39.34125,-77.6340833,4.16
"305","01636845",2017-08-01,1.6,405,39.34125,-77.6340833,4.16
"306","01636845",2017-08-02,1.49,406,39.34125,-77.6340833,4.16
"307","01636845",2017-08-03,1.38,405,39.34125,-77.6340833,4.16
"308","01636845",2017-08-04,1.42,402,39.34125,-77.6340833,4.16
"309","01636845",2017-08-05,1.74,,39.34125,-77.6340833,4.16
"310","01636845",2017-08-06,1.29,,39.34125,-77.6340833,4.16
"311","01636845",2017-08-07,1.58,,39.34125,-77.6340833,4.16
"312","01636845",2017-08-08,1.39,357,39.34125,-77.6340833,4.16
"313","01636845",2017-08-09,1.15,381,39.34125,-77.6340833,4.16
"314","01636845",2017-08-10,1.06,393,39.34125,-77.6340833,4.16
"315","01636845",2017-08-11,1.04,397,39.34125,-77.6340833,4.16
"316","01636845",2017-08-12,1.66,376,39.34125,-77.6340833,4.16
"317","01636845",2017-08-13,1.39,320,39.34125,-77.6340833,4.16
"318","01636845",2017-08-14,1.1,371,39.34125,-77.6340833,4.16
"319","01636845",2017-08-15,1.17,358,39.34125,-77.6340833,4.16
"320","01636845",2017-08-16,1.01,364,39.34125,-77.6340833,4.16
"321","01636845",2017-08-17,0.91,379,39.34125,-77.6340833,4.16
"322","01636845",2017-08-18,14.2,324,39.34125,-77.6340833,4.16
"323","01636845",2017-08-19,2.11,303,39.34125,-77.6340833,4.16
"324","01636845",2017-08-20,1.03,364,39.34125,-77.6340833,4.16
"325","01636845",2017-08-21,0.89,384,39.34125,-77.6340833,4.16
"326","01636845",2017-08-22,0.83,389,39.34125,-77.6340833,4.16
"327","01636845",2017-08-23,0.78,389,39.34125,-77.6340833,4.16
"328","01636845",2017-08-24,0.74,393,39.34125,-77.6340833,4.16
"329","01636845",2017-08-25,0.71,389,39.34125,-77.6340833,4.16
"330","01636845",2017-08-26,0.68,391,39.34125,-77.6340833,4.16
"331","01636845",2017-08-27,0.68,391,39.34125,-77.6340833,4.16
"332","01636845",2017-08-28,0.66,384,39.34125,-77.6340833,4.16
"333","01636845",2017-08-29,0.88,382,39.34125,-77.6340833,4.16
"334","01636845",2017-08-30,0.84,353,39.34125,-77.6340833,4.16
"335","01636845",2017-08-31,0.76,365,39.34125,-77.6340833,4.16
"336","01636845",2017-09-01,0.74,371,39.34125,-77.6340833,4.16
"337","01636845",2017-09-02,0.91,363,39.34125,-77.6340833,4.16
"338","01636845",2017-09-03,0.88,346,39.34125,-77.6340833,4.16
"339","01636845",2017-09-04,0.75,359,39.34125,-77.6340833,4.16
"340","01636845",2017-09-05,3.3,340,39.34125,-77.6340833,4.16
"341","01636845",2017-09-06,4.34,298,39.34125,-77.6340833,4.16
"342","01636845",2017-09-07,1.99,325,39.34125,-77.6340833,4.16
"343","01636845",2017-09-08,1.04,379,39.34125,-77.6340833,4.16
"344","01636845",2017-09-09,0.9,398,39.34125,-77.6340833,4.16
"345","01636845",2017-09-10,0.83,405,39.34125,-77.6340833,4.16
"346","01636845",2017-09-11,0.81,405,39.34125,-77.6340833,4.16
"347","01636845",2017-09-12,0.82,399,39.34125,-77.6340833,4.16
"348","01636845",2017-09-13,0.88,390,39.34125,-77.6340833,4.16
"349","01636845",2017-09-14,0.87,375,39.34125,-77.6340833,4.16
"350","01636845",2017-09-15,0.8,381,39.34125,-77.6340833,4.16
"351","01636845",2017-09-16,0.77,384,39.34125,-77.6340833,4.16
"352","01636845",2017-09-17,0.77,382,39.34125,-77.6340833,4.16
"353","01636845",2017-09-18,0.75,406,39.34125,-77.6340833,4.16
"354","01636845",2017-09-19,0.74,395,39.34125,-77.6340833,4.16
"355","01636845",2017-09-20,0.71,394,39.34125,-77.6340833,4.16
"356","01636845",2017-09-21,0.67,399,39.34125,-77.6340833,4.16
"357","01636845",2017-09-22,0.66,400,39.34125,-77.6340833,4.16
"358","01636845",2017-09-23,0.63,393,39.34125,-77.6340833,4.16
"359","01636845",2017-09-24,0.58,396,39.34125,-77.6340833,4.16
"360","01636845",2017-09-25,0.56,403,39.34125,-77.6340833,4.16
"361","01636845",2017-09-26,0.56,402,39.34125,-77.6340833,4.16
"362","01636845",2017-09-27,0.56,401,39.34125,-77.6340833,4.16
"363","01636845",2017-09-28,0.51,405,39.34125,-77.6340833,4.16
"364","01636845",2017-09-29,0.49,415,39.34125,-77.6340833,4.16
"365","01636845",2017-09-30,0.49,418,39.34125,-77.6340833,4.16
"366","01636845",2017-10-01,0.49,415,39.34125,-77.6340833,4.16
"367","01636845",2017-10-02,0.5,408,39.34125,-77.6340833,4.16
"368","01636845",2017-10-03,0.5,404,39.34125,-77.6340833,4.16
"369","01636845",2017-10-04,0.49,400,39.34125,-77.6340833,4.16
"370","01636845",2017-10-05,0.5,402,39.34125,-77.6340833,4.16
"371","01636845",2017-10-06,0.53,404,39.34125,-77.6340833,4.16
"372","01636845",2017-10-07,0.52,407,39.34125,-77.6340833,4.16
"373","01636845",2017-10-08,0.63,418,39.34125,-77.6340833,4.16
"374","01636845",2017-10-09,2.7,359,39.34125,-77.6340833,4.16
"375","01636845",2017-10-10,0.87,351,39.34125,-77.6340833,4.16
"376","01636845",2017-10-11,1.46,394,39.34125,-77.6340833,4.16
"377","01636845",2017-10-12,2.86,345,39.34125,-77.6340833,4.16
"378","01636845",2017-10-13,0.99,388,39.34125,-77.6340833,4.16
"379","01636845",2017-10-14,0.85,400,39.34125,-77.6340833,4.16
"380","01636845",2017-10-15,0.79,399,39.34125,-77.6340833,4.16
"381","01636845",2017-10-16,0.71,399,39.34125,-77.6340833,4.16
"382","01636845",2017-10-17,0.56,404,39.34125,-77.6340833,4.16
"383","01636845",2017-10-18,0.54,411,39.34125,-77.6340833,4.16
"384","01636845",2017-10-19,0.53,405,39.34125,-77.6340833,4.16
"385","01636845",2017-10-20,0.54,398,39.34125,-77.6340833,4.16
"386","01636845",2017-10-21,0.53,396,39.34125,-77.6340833,4.16
"387","01636845",2017-10-22,0.51,393,39.34125,-77.6340833,4.16
"388","01636845",2017-10-23,0.53,389,39.34125,-77.6340833,4.16
"389","01636845",2017-10-24,2.28,354,39.34125,-77.6340833,4.16
