"","No","Date","Flow","SpC","Lat","Long","Drain"
"171","01636846",2017-03-20,3.74,361,39.3376111,-77.6264722,4.55
"172","01636846",2017-03-21,3.17,368,39.3376111,-77.6264722,4.55
"173","01636846",2017-03-22,2.71,372,39.3376111,-77.6264722,4.55
"174","01636846",2017-03-23,2.5,379,39.3376111,-77.6264722,4.55
"175","01636846",2017-03-24,2.9,377,39.3376111,-77.6264722,4.55
"176","01636846",2017-03-25,2.66,361,39.3376111,-77.6264722,4.55
"177","01636846",2017-03-26,2.48,365,39.3376111,-77.6264722,4.55
"178","01636846",2017-03-27,2.62,358,39.3376111,-77.6264722,4.55
"179","01636846",2017-03-28,3.54,364,39.3376111,-77.6264722,4.55
"180","01636846",2017-03-29,2.68,361,39.3376111,-77.6264722,4.55
"181","01636846",2017-03-30,2.34,370,39.3376111,-77.6264722,4.55
"182","01636846",2017-03-31,16.6,308,39.3376111,-77.6264722,4.55
"183","01636846",2017-04-01,5.13,332,39.3376111,-77.6264722,4.55
"184","01636846",2017-04-02,3.56,358,39.3376111,-77.6264722,4.55
"185","01636846",2017-04-03,3.25,362,39.3376111,-77.6264722,4.55
"186","01636846",2017-04-04,3.48,353,39.3376111,-77.6264722,4.55
"187","01636846",2017-04-05,2.87,357,39.3376111,-77.6264722,4.55
"188","01636846",2017-04-06,37.9,280,39.3376111,-77.6264722,4.55
"189","01636846",2017-04-07,9.37,274,39.3376111,-77.6264722,4.55
"190","01636846",2017-04-08,5.2,317,39.3376111,-77.6264722,4.55
"191","01636846",2017-04-09,4.21,331,39.3376111,-77.6264722,4.55
"192","01636846",2017-04-10,3.72,335,39.3376111,-77.6264722,4.55
"193","01636846",2017-04-11,3.41,,39.3376111,-77.6264722,4.55
"194","01636846",2017-04-12,3.18,333,39.3376111,-77.6264722,4.55
"195","01636846",2017-04-13,2.86,332,39.3376111,-77.6264722,4.55
"196","01636846",2017-04-14,2.76,332,39.3376111,-77.6264722,4.55
"197","01636846",2017-04-15,2.67,328,39.3376111,-77.6264722,4.55
"198","01636846",2017-04-16,2.55,325,39.3376111,-77.6264722,4.55
"199","01636846",2017-04-17,3,325,39.3376111,-77.6264722,4.55
"200","01636846",2017-04-18,2.53,314,39.3376111,-77.6264722,4.55
"201","01636846",2017-04-19,2.39,325,39.3376111,-77.6264722,4.55
"202","01636846",2017-04-20,2.8,316,39.3376111,-77.6264722,4.55
"203","01636846",2017-04-21,2.56,312,39.3376111,-77.6264722,4.55
"204","01636846",2017-04-22,2.85,327,39.3376111,-77.6264722,4.55
"205","01636846",2017-04-23,2.55,313,39.3376111,-77.6264722,4.55
"206","01636846",2017-04-24,2.67,325,39.3376111,-77.6264722,4.55
"207","01636846",2017-04-25,3.06,316,39.3376111,-77.6264722,4.55
"208","01636846",2017-04-26,2.65,321,39.3376111,-77.6264722,4.55
"209","01636846",2017-04-27,2.39,326,39.3376111,-77.6264722,4.55
"210","01636846",2017-04-28,2.17,329,39.3376111,-77.6264722,4.55
"211","01636846",2017-04-29,2.06,333,39.3376111,-77.6264722,4.55
"212","01636846",2017-04-30,1.98,336,39.3376111,-77.6264722,4.55
"213","01636846",2017-05-01,1.92,338,39.3376111,-77.6264722,4.55
"214","01636846",2017-05-02,1.79,334,39.3376111,-77.6264722,4.55
"215","01636846",2017-05-03,1.6,341,39.3376111,-77.6264722,4.55
"216","01636846",2017-05-04,1.71,340,39.3376111,-77.6264722,4.55
"217","01636846",2017-05-05,22.9,269,39.3376111,-77.6264722,4.55
"218","01636846",2017-05-06,3.85,303,39.3376111,-77.6264722,4.55
"219","01636846",2017-05-07,2.7,322,39.3376111,-77.6264722,4.55
"220","01636846",2017-05-08,2.23,335,39.3376111,-77.6264722,4.55
"221","01636846",2017-05-09,2.04,339,39.3376111,-77.6264722,4.55
"222","01636846",2017-05-10,1.92,339,39.3376111,-77.6264722,4.55
"223","01636846",2017-05-11,21.9,288,39.3376111,-77.6264722,4.55
"224","01636846",2017-05-12,6.32,290,39.3376111,-77.6264722,4.55
"225","01636846",2017-05-13,13.8,284,39.3376111,-77.6264722,4.55
"226","01636846",2017-05-14,4.98,312,39.3376111,-77.6264722,4.55
"227","01636846",2017-05-15,3.72,325,39.3376111,-77.6264722,4.55
"228","01636846",2017-05-16,3.25,331,39.3376111,-77.6264722,4.55
"229","01636846",2017-05-17,3.02,331,39.3376111,-77.6264722,4.55
"230","01636846",2017-05-18,2.85,334,39.3376111,-77.6264722,4.55
"231","01636846",2017-05-19,2.64,335,39.3376111,-77.6264722,4.55
"232","01636846",2017-05-20,2.54,337,39.3376111,-77.6264722,4.55
"233","01636846",2017-05-21,2.43,327,39.3376111,-77.6264722,4.55
"234","01636846",2017-05-22,2.77,322,39.3376111,-77.6264722,4.55
"235","01636846",2017-05-23,2.58,314,39.3376111,-77.6264722,4.55
"236","01636846",2017-05-24,2.95,313,39.3376111,-77.6264722,4.55
"237","01636846",2017-05-25,41.4,242,39.3376111,-77.6264722,4.55
"238","01636846",2017-05-26,7.93,314,39.3376111,-77.6264722,4.55
"239","01636846",2017-05-27,4.67,349,39.3376111,-77.6264722,4.55
"240","01636846",2017-05-28,4.12,351,39.3376111,-77.6264722,4.55
"241","01636846",2017-05-29,3.77,345,39.3376111,-77.6264722,4.55
"242","01636846",2017-05-30,4.46,343,39.3376111,-77.6264722,4.55
"243","01636846",2017-05-31,3.71,349,39.3376111,-77.6264722,4.55
"244","01636846",2017-06-01,2.88,356,39.3376111,-77.6264722,4.55
"245","01636846",2017-06-02,2.62,357,39.3376111,-77.6264722,4.55
"246","01636846",2017-06-03,2.43,357,39.3376111,-77.6264722,4.55
"247","01636846",2017-06-04,2.34,354,39.3376111,-77.6264722,4.55
"248","01636846",2017-06-05,2.49,351,39.3376111,-77.6264722,4.55
"249","01636846",2017-06-06,2.35,337,39.3376111,-77.6264722,4.55
"250","01636846",2017-06-07,2.23,342,39.3376111,-77.6264722,4.55
"251","01636846",2017-06-08,2.15,338,39.3376111,-77.6264722,4.55
"252","01636846",2017-06-09,2.03,338,39.3376111,-77.6264722,4.55
"253","01636846",2017-06-10,1.9,342,39.3376111,-77.6264722,4.55
"254","01636846",2017-06-11,1.79,342,39.3376111,-77.6264722,4.55
"255","01636846",2017-06-12,1.73,345,39.3376111,-77.6264722,4.55
"256","01636846",2017-06-13,1.67,345,39.3376111,-77.6264722,4.55
"257","01636846",2017-06-14,1.62,349,39.3376111,-77.6264722,4.55
"258","01636846",2017-06-15,1.6,349,39.3376111,-77.6264722,4.55
"259","01636846",2017-06-16,1.61,347,39.3376111,-77.6264722,4.55
"260","01636846",2017-06-17,1.68,340,39.3376111,-77.6264722,4.55
"261","01636846",2017-06-18,1.56,336,39.3376111,-77.6264722,4.55
"262","01636846",2017-06-19,4.42,317,39.3376111,-77.6264722,4.55
"263","01636846",2017-06-20,2.03,295,39.3376111,-77.6264722,4.55
"264","01636846",2017-06-21,1.56,336,39.3376111,-77.6264722,4.55
"265","01636846",2017-06-22,1.53,348,39.3376111,-77.6264722,4.55
"266","01636846",2017-06-23,1.67,,39.3376111,-77.6264722,4.55
"267","01636846",2017-06-24,2.55,,39.3376111,-77.6264722,4.55
"268","01636846",2017-06-25,1.51,,39.3376111,-77.6264722,4.55
"269","01636846",2017-06-26,1.32,354,39.3376111,-77.6264722,4.55
"270","01636846",2017-06-27,1.28,360,39.3376111,-77.6264722,4.55
"271","01636846",2017-06-28,1.23,361,39.3376111,-77.6264722,4.55
"272","01636846",2017-06-29,1.25,362,39.3376111,-77.6264722,4.55
"273","01636846",2017-06-30,1.23,361,39.3376111,-77.6264722,4.55
"274","01636846",2017-07-01,1.32,359,39.3376111,-77.6264722,4.55
"275","01636846",2017-07-02,1.29,347,39.3376111,-77.6264722,4.55
"276","01636846",2017-07-03,1.25,351,39.3376111,-77.6264722,4.55
"277","01636846",2017-07-04,1.22,360,39.3376111,-77.6264722,4.55
"278","01636846",2017-07-05,1.62,361,39.3376111,-77.6264722,4.55
"279","01636846",2017-07-06,46.1,272,39.3376111,-77.6264722,4.55
"280","01636846",2017-07-07,3.81,305,39.3376111,-77.6264722,4.55
"281","01636846",2017-07-08,2.09,366,39.3376111,-77.6264722,4.55
"282","01636846",2017-07-09,1.77,387,39.3376111,-77.6264722,4.55
"283","01636846",2017-07-10,1.65,394,39.3376111,-77.6264722,4.55
"284","01636846",2017-07-11,1.58,396,39.3376111,-77.6264722,4.55
"285","01636846",2017-07-12,1.56,389,39.3376111,-77.6264722,4.55
"286","01636846",2017-07-13,1.53,383,39.3376111,-77.6264722,4.55
"287","01636846",2017-07-14,1.63,385,39.3376111,-77.6264722,4.55
"288","01636846",2017-07-15,1.55,364,39.3376111,-77.6264722,4.55
"289","01636846",2017-07-16,1.4,376,39.3376111,-77.6264722,4.55
"290","01636846",2017-07-17,1.36,384,39.3376111,-77.6264722,4.55
"291","01636846",2017-07-18,1.33,382,39.3376111,-77.6264722,4.55
"292","01636846",2017-07-19,1.26,383,39.3376111,-77.6264722,4.55
"293","01636846",2017-07-20,1.22,387,39.3376111,-77.6264722,4.55
"294","01636846",2017-07-21,1.18,389,39.3376111,-77.6264722,4.55
"295","01636846",2017-07-22,1.6,392,39.3376111,-77.6264722,4.55
"296","01636846",2017-07-23,2.2,351,39.3376111,-77.6264722,4.55
"297","01636846",2017-07-24,1.53,357,39.3376111,-77.6264722,4.55
"298","01636846",2017-07-25,1.28,377,39.3376111,-77.6264722,4.55
"299","01636846",2017-07-26,1.23,392,39.3376111,-77.6264722,4.55
"300","01636846",2017-07-27,1.25,396,39.3376111,-77.6264722,4.55
"301","01636846",2017-07-28,34.5,296,39.3376111,-77.6264722,4.55
"302","01636846",2017-07-29,19.3,277,39.3376111,-77.6264722,4.55
"303","01636846",2017-07-30,2.54,377,39.3376111,-77.6264722,4.55
"304","01636846",2017-07-31,1.94,411,39.3376111,-77.6264722,4.55
"305","01636846",2017-08-01,1.75,417,39.3376111,-77.6264722,4.55
"306","01636846",2017-08-02,1.63,416,39.3376111,-77.6264722,4.55
"307","01636846",2017-08-03,1.51,417,39.3376111,-77.6264722,4.55
"308","01636846",2017-08-04,1.56,409,39.3376111,-77.6264722,4.55
"309","01636846",2017-08-05,1.9,381,39.3376111,-77.6264722,4.55
"310","01636846",2017-08-06,1.41,395,39.3376111,-77.6264722,4.55
"311","01636846",2017-08-07,1.72,401,39.3376111,-77.6264722,4.55
"312","01636846",2017-08-08,1.53,371,39.3376111,-77.6264722,4.55
"313","01636846",2017-08-09,1.26,391,39.3376111,-77.6264722,4.55
"314","01636846",2017-08-10,1.16,404,39.3376111,-77.6264722,4.55
"315","01636846",2017-08-11,1.14,408,39.3376111,-77.6264722,4.55
"316","01636846",2017-08-12,1.81,398,39.3376111,-77.6264722,4.55
"317","01636846",2017-08-13,1.52,328,39.3376111,-77.6264722,4.55
"318","01636846",2017-08-14,1.2,377,39.3376111,-77.6264722,4.55
"319","01636846",2017-08-15,1.28,378,39.3376111,-77.6264722,4.55
"320","01636846",2017-08-16,1.11,378,39.3376111,-77.6264722,4.55
"321","01636846",2017-08-17,0.99,390,39.3376111,-77.6264722,4.55
"322","01636846",2017-08-18,15.6,333,39.3376111,-77.6264722,4.55
"323","01636846",2017-08-19,2.31,301,39.3376111,-77.6264722,4.55
"324","01636846",2017-08-20,1.13,368,39.3376111,-77.6264722,4.55
"325","01636846",2017-08-21,0.97,393,39.3376111,-77.6264722,4.55
"326","01636846",2017-08-22,0.91,400,39.3376111,-77.6264722,4.55
"327","01636846",2017-08-23,0.86,402,39.3376111,-77.6264722,4.55
"328","01636846",2017-08-24,0.8,404,39.3376111,-77.6264722,4.55
"329","01636846",2017-08-25,0.78,404,39.3376111,-77.6264722,4.55
"330","01636846",2017-08-26,0.75,402,39.3376111,-77.6264722,4.55
"331","01636846",2017-08-27,0.75,406,39.3376111,-77.6264722,4.55
"332","01636846",2017-08-28,0.73,399,39.3376111,-77.6264722,4.55
"333","01636846",2017-08-29,0.96,399,39.3376111,-77.6264722,4.55
"334","01636846",2017-08-30,0.92,367,39.3376111,-77.6264722,4.55
"335","01636846",2017-08-31,0.83,377,39.3376111,-77.6264722,4.55
"336","01636846",2017-09-01,0.81,383,39.3376111,-77.6264722,4.55
"337","01636846",2017-09-02,1,382,39.3376111,-77.6264722,4.55
"338","01636846",2017-09-03,0.96,360,39.3376111,-77.6264722,4.55
"339","01636846",2017-09-04,0.82,370,39.3376111,-77.6264722,4.55
"340","01636846",2017-09-05,3.61,351,39.3376111,-77.6264722,4.55
"341","01636846",2017-09-06,4.75,305,39.3376111,-77.6264722,4.55
"342","01636846",2017-09-07,2.17,329,39.3376111,-77.6264722,4.55
"343","01636846",2017-09-08,1.13,384,39.3376111,-77.6264722,4.55
"344","01636846",2017-09-09,0.99,408,39.3376111,-77.6264722,4.55
"345","01636846",2017-09-10,0.91,416,39.3376111,-77.6264722,4.55
"346","01636846",2017-09-11,0.88,417,39.3376111,-77.6264722,4.55
"347","01636846",2017-09-12,0.9,,39.3376111,-77.6264722,4.55
"348","01636846",2017-09-13,0.99,408,39.3376111,-77.6264722,4.55
"349","01636846",2017-09-14,0.95,392,39.3376111,-77.6264722,4.55
"350","01636846",2017-09-15,0.82,394,39.3376111,-77.6264722,4.55
"351","01636846",2017-09-16,0.79,397,39.3376111,-77.6264722,4.55
"352","01636846",2017-09-17,0.82,394,39.3376111,-77.6264722,4.55
"353","01636846",2017-09-18,0.75,407,39.3376111,-77.6264722,4.55
"354","01636846",2017-09-19,0.74,410,39.3376111,-77.6264722,4.55
"355","01636846",2017-09-20,0.67,406,39.3376111,-77.6264722,4.55
"356","01636846",2017-09-21,0.61,407,39.3376111,-77.6264722,4.55
"357","01636846",2017-09-22,0.57,410,39.3376111,-77.6264722,4.55
"358","01636846",2017-09-23,0.55,408,39.3376111,-77.6264722,4.55
"359","01636846",2017-09-24,0.54,405,39.3376111,-77.6264722,4.55
"360","01636846",2017-09-25,0.51,410,39.3376111,-77.6264722,4.55
"361","01636846",2017-09-26,0.5,412,39.3376111,-77.6264722,4.55
"362","01636846",2017-09-27,0.56,412,39.3376111,-77.6264722,4.55
"363","01636846",2017-09-28,0.52,,39.3376111,-77.6264722,4.55
"364","01636846",2017-09-29,0.47,,39.3376111,-77.6264722,4.55
"365","01636846",2017-09-30,0.44,423,39.3376111,-77.6264722,4.55
"366","01636846",2017-10-01,0.45,425,39.3376111,-77.6264722,4.55
"367","01636846",2017-10-02,0.46,422,39.3376111,-77.6264722,4.55
"368","01636846",2017-10-03,0.43,417,39.3376111,-77.6264722,4.55
"369","01636846",2017-10-04,0.45,414,39.3376111,-77.6264722,4.55
"370","01636846",2017-10-05,0.47,412,39.3376111,-77.6264722,4.55
"371","01636846",2017-10-06,0.48,412,39.3376111,-77.6264722,4.55
"372","01636846",2017-10-07,0.47,415,39.3376111,-77.6264722,4.55
"373","01636846",2017-10-08,0.72,418,39.3376111,-77.6264722,4.55
"374","01636846",2017-10-09,4.14,377,39.3376111,-77.6264722,4.55
"375","01636846",2017-10-10,1.14,357,39.3376111,-77.6264722,4.55
"376","01636846",2017-10-11,1.63,393,39.3376111,-77.6264722,4.55
"377","01636846",2017-10-12,3.5,351,39.3376111,-77.6264722,4.55
"378","01636846",2017-10-13,1.11,391,39.3376111,-77.6264722,4.55
"379","01636846",2017-10-14,0.89,410,39.3376111,-77.6264722,4.55
