"","No","Date","Flow","SpC","Lat","Long","Drain"
"64","02041000",1950-03-05,89,,37.28320595,-77.869722,158
"65","02041000",1950-03-06,90,,37.28320595,-77.869722,158
"66","02041000",1950-03-07,86,,37.28320595,-77.869722,158
"67","02041000",1950-03-08,96,,37.28320595,-77.869722,158
"68","02041000",1950-03-09,104,,37.28320595,-77.869722,158
"69","02041000",1950-03-10,89,,37.28320595,-77.869722,158
"70","02041000",1950-03-11,83,,37.28320595,-77.869722,158
"71","02041000",1950-03-12,85,,37.28320595,-77.869722,158
"72","02041000",1950-03-13,117,,37.28320595,-77.869722,158
"73","02041000",1950-03-14,219,,37.28320595,-77.869722,158
"74","02041000",1950-03-15,157,,37.28320595,-77.869722,158
"75","02041000",1950-03-16,118,,37.28320595,-77.869722,158
"76","02041000",1950-03-17,139,,37.28320595,-77.869722,158
"77","02041000",1950-03-18,207,,37.28320595,-77.869722,158
"78","02041000",1950-03-19,176,,37.28320595,-77.869722,158
"79","02041000",1950-03-20,130,,37.28320595,-77.869722,158
"80","02041000",1950-03-21,315,,37.28320595,-77.869722,158
"81","02041000",1950-03-22,505,,37.28320595,-77.869722,158
"82","02041000",1950-03-23,836,,37.28320595,-77.869722,158
"83","02041000",1950-03-24,992,,37.28320595,-77.869722,158
"84","02041000",1950-03-25,427,,37.28320595,-77.869722,158
"85","02041000",1950-03-26,213,,37.28320595,-77.869722,158
"86","02041000",1950-03-27,171,,37.28320595,-77.869722,158
"87","02041000",1950-03-28,162,,37.28320595,-77.869722,158
"88","02041000",1950-03-29,157,,37.28320595,-77.869722,158
"89","02041000",1950-03-30,139,,37.28320595,-77.869722,158
"90","02041000",1950-03-31,122,,37.28320595,-77.869722,158
"91","02041000",1950-04-01,114,,37.28320595,-77.869722,158
"92","02041000",1950-04-02,114,,37.28320595,-77.869722,158
"93","02041000",1950-04-03,110,,37.28320595,-77.869722,158
"94","02041000",1950-04-04,106,,37.28320595,-77.869722,158
"95","02041000",1950-04-05,104,,37.28320595,-77.869722,158
"96","02041000",1950-04-06,104,,37.28320595,-77.869722,158
"97","02041000",1950-04-07,96,,37.28320595,-77.869722,158
"98","02041000",1950-04-08,90,,37.28320595,-77.869722,158
"99","02041000",1950-04-09,89,,37.28320595,-77.869722,158
"100","02041000",1950-04-10,85,,37.28320595,-77.869722,158
"101","02041000",1950-04-11,86,,37.28320595,-77.869722,158
"102","02041000",1950-04-12,86,,37.28320595,-77.869722,158
"103","02041000",1950-04-13,82,,37.28320595,-77.869722,158
"104","02041000",1950-04-14,79,,37.28320595,-77.869722,158
"105","02041000",1950-04-15,78,,37.28320595,-77.869722,158
"106","02041000",1950-04-16,77,,37.28320595,-77.869722,158
"107","02041000",1950-04-17,76,,37.28320595,-77.869722,158
"108","02041000",1950-04-18,75,,37.28320595,-77.869722,158
"109","02041000",1950-04-19,75,,37.28320595,-77.869722,158
"110","02041000",1950-04-20,83,,37.28320595,-77.869722,158
"111","02041000",1950-04-21,118,,37.28320595,-77.869722,158
"112","02041000",1950-04-22,96,,37.28320595,-77.869722,158
"113","02041000",1950-04-23,84,,37.28320595,-77.869722,158
"114","02041000",1950-04-24,82,,37.28320595,-77.869722,158
"115","02041000",1950-04-25,77,,37.28320595,-77.869722,158
"116","02041000",1950-04-26,75,,37.28320595,-77.869722,158
"117","02041000",1950-04-27,72,,37.28320595,-77.869722,158
"118","02041000",1950-04-28,70,,37.28320595,-77.869722,158
"119","02041000",1950-04-29,68,,37.28320595,-77.869722,158
"120","02041000",1950-04-30,110,,37.28320595,-77.869722,158
"121","02041000",1950-05-01,166,,37.28320595,-77.869722,158
"122","02041000",1950-05-02,176,,37.28320595,-77.869722,158
"123","02041000",1950-05-03,467,,37.28320595,-77.869722,158
"124","02041000",1950-05-04,718,,37.28320595,-77.869722,158
"125","02041000",1950-05-05,473,,37.28320595,-77.869722,158
"126","02041000",1950-05-06,191,,37.28320595,-77.869722,158
"127","02041000",1950-05-07,166,,37.28320595,-77.869722,158
"128","02041000",1950-05-08,231,,37.28320595,-77.869722,158
"129","02041000",1950-05-09,166,,37.28320595,-77.869722,158
"130","02041000",1950-05-10,118,,37.28320595,-77.869722,158
"131","02041000",1950-05-11,102,,37.28320595,-77.869722,158
"132","02041000",1950-05-12,92,,37.28320595,-77.869722,158
"133","02041000",1950-05-13,96,,37.28320595,-77.869722,158
"134","02041000",1950-05-14,93,,37.28320595,-77.869722,158
"135","02041000",1950-05-15,110,,37.28320595,-77.869722,158
"136","02041000",1950-05-16,157,,37.28320595,-77.869722,158
"137","02041000",1950-05-17,126,,37.28320595,-77.869722,158
"138","02041000",1950-05-18,191,,37.28320595,-77.869722,158
"139","02041000",1950-05-19,628,,37.28320595,-77.869722,158
"140","02041000",1950-05-20,868,,37.28320595,-77.869722,158
"141","02041000",1950-05-21,420,,37.28320595,-77.869722,158
"142","02041000",1950-05-22,157,,37.28320595,-77.869722,158
"143","02041000",1950-05-23,122,,37.28320595,-77.869722,158
"144","02041000",1950-05-24,166,,37.28320595,-77.869722,158
"145","02041000",1950-05-25,181,,37.28320595,-77.869722,158
"146","02041000",1950-05-26,256,,37.28320595,-77.869722,158
"147","02041000",1950-05-27,139,,37.28320595,-77.869722,158
"148","02041000",1950-05-28,134,,37.28320595,-77.869722,158
"149","02041000",1950-05-29,578,,37.28320595,-77.869722,158
"150","02041000",1950-05-30,745,,37.28320595,-77.869722,158
"151","02041000",1950-05-31,536,,37.28320595,-77.869722,158
"152","02041000",1950-06-01,202,,37.28320595,-77.869722,158
"153","02041000",1950-06-02,144,,37.28320595,-77.869722,158
"154","02041000",1950-06-03,114,,37.28320595,-77.869722,158
"155","02041000",1950-06-04,101,,37.28320595,-77.869722,158
"156","02041000",1950-06-05,100,,37.28320595,-77.869722,158
"157","02041000",1950-06-06,89,,37.28320595,-77.869722,158
"158","02041000",1950-06-07,77,,37.28320595,-77.869722,158
"159","02041000",1950-06-08,70,,37.28320595,-77.869722,158
"160","02041000",1950-06-09,65,,37.28320595,-77.869722,158
"161","02041000",1950-06-10,63,,37.28320595,-77.869722,158
"162","02041000",1950-06-11,158,,37.28320595,-77.869722,158
"163","02041000",1950-06-12,148,,37.28320595,-77.869722,158
"164","02041000",1950-06-13,77,,37.28320595,-77.869722,158
"165","02041000",1950-06-14,68,,37.28320595,-77.869722,158
"166","02041000",1950-06-15,64,,37.28320595,-77.869722,158
"167","02041000",1950-06-16,58,,37.28320595,-77.869722,158
"168","02041000",1950-06-17,57,,37.28320595,-77.869722,158
"169","02041000",1950-06-18,52,,37.28320595,-77.869722,158
"170","02041000",1950-06-19,50,,37.28320595,-77.869722,158
"171","02041000",1950-06-20,51,,37.28320595,-77.869722,158
"172","02041000",1950-06-21,63,,37.28320595,-77.869722,158
"173","02041000",1950-06-22,99,,37.28320595,-77.869722,158
"174","02041000",1950-06-23,89,,37.28320595,-77.869722,158
"175","02041000",1950-06-24,86,,37.28320595,-77.869722,158
"176","02041000",1950-06-25,64,,37.28320595,-77.869722,158
"177","02041000",1950-06-26,54,,37.28320595,-77.869722,158
"178","02041000",1950-06-27,48,,37.28320595,-77.869722,158
"179","02041000",1950-06-28,43,,37.28320595,-77.869722,158
"180","02041000",1950-06-29,43,,37.28320595,-77.869722,158
"181","02041000",1950-06-30,62,,37.28320595,-77.869722,158
"182","02041000",1950-07-01,53,,37.28320595,-77.869722,158
"183","02041000",1950-07-02,45,,37.28320595,-77.869722,158
"184","02041000",1950-07-03,40,,37.28320595,-77.869722,158
"185","02041000",1950-07-04,44,,37.28320595,-77.869722,158
"186","02041000",1950-07-05,103,,37.28320595,-77.869722,158
"187","02041000",1950-07-06,114,,37.28320595,-77.869722,158
"188","02041000",1950-07-07,166,,37.28320595,-77.869722,158
"189","02041000",1950-07-08,134,,37.28320595,-77.869722,158
"190","02041000",1950-07-09,89,,37.28320595,-77.869722,158
"191","02041000",1950-07-10,502,,37.28320595,-77.869722,158
"192","02041000",1950-07-11,665,,37.28320595,-77.869722,158
"193","02041000",1950-07-12,166,,37.28320595,-77.869722,158
"194","02041000",1950-07-13,130,,37.28320595,-77.869722,158
"195","02041000",1950-07-14,130,,37.28320595,-77.869722,158
"196","02041000",1950-07-15,139,,37.28320595,-77.869722,158
"197","02041000",1950-07-16,126,,37.28320595,-77.869722,158
"198","02041000",1950-07-17,102,,37.28320595,-77.869722,158
"199","02041000",1950-07-18,77,,37.28320595,-77.869722,158
"200","02041000",1950-07-19,64,,37.28320595,-77.869722,158
"201","02041000",1950-07-20,59,,37.28320595,-77.869722,158
"202","02041000",1950-07-21,90,,37.28320595,-77.869722,158
"203","02041000",1950-07-22,344,,37.28320595,-77.869722,158
"204","02041000",1950-07-23,330,,37.28320595,-77.869722,158
"205","02041000",1950-07-24,106,,37.28320595,-77.869722,158
"206","02041000",1950-07-25,85,,37.28320595,-77.869722,158
"207","02041000",1950-07-26,78,,37.28320595,-77.869722,158
"208","02041000",1950-07-27,190,,37.28320595,-77.869722,158
"209","02041000",1950-07-28,170,,37.28320595,-77.869722,158
"210","02041000",1950-07-29,130,,37.28320595,-77.869722,158
"211","02041000",1950-07-30,69,,37.28320595,-77.869722,158
"212","02041000",1950-07-31,59,,37.28320595,-77.869722,158
"213","02041000",1950-08-01,53,,37.28320595,-77.869722,158
"214","02041000",1950-08-02,144,,37.28320595,-77.869722,158
"215","02041000",1950-08-03,134,,37.28320595,-77.869722,158
"216","02041000",1950-08-04,106,,37.28320595,-77.869722,158
"217","02041000",1950-08-05,72,,37.28320595,-77.869722,158
"218","02041000",1950-08-06,58,,37.28320595,-77.869722,158
"219","02041000",1950-08-07,52,,37.28320595,-77.869722,158
"220","02041000",1950-08-08,47,,37.28320595,-77.869722,158
"221","02041000",1950-08-09,44,,37.28320595,-77.869722,158
"222","02041000",1950-08-10,41,,37.28320595,-77.869722,158
"223","02041000",1950-08-11,38,,37.28320595,-77.869722,158
"224","02041000",1950-08-12,38,,37.28320595,-77.869722,158
"225","02041000",1950-08-13,37,,37.28320595,-77.869722,158
"226","02041000",1950-08-14,35,,37.28320595,-77.869722,158
"227","02041000",1950-08-15,33,,37.28320595,-77.869722,158
"228","02041000",1950-08-16,34,,37.28320595,-77.869722,158
"229","02041000",1950-08-17,44,,37.28320595,-77.869722,158
"230","02041000",1950-08-18,43,,37.28320595,-77.869722,158
"231","02041000",1950-08-19,38,,37.28320595,-77.869722,158
"232","02041000",1950-08-20,35,,37.28320595,-77.869722,158
"233","02041000",1950-08-21,47,,37.28320595,-77.869722,158
"234","02041000",1950-08-22,53,,37.28320595,-77.869722,158
"235","02041000",1950-08-23,72,,37.28320595,-77.869722,158
"236","02041000",1950-08-24,105,,37.28320595,-77.869722,158
"237","02041000",1950-08-25,91,,37.28320595,-77.869722,158
"238","02041000",1950-08-26,57,,37.28320595,-77.869722,158
"239","02041000",1950-08-27,45,,37.28320595,-77.869722,158
"240","02041000",1950-08-28,40,,37.28320595,-77.869722,158
"241","02041000",1950-08-29,37,,37.28320595,-77.869722,158
"242","02041000",1950-08-30,35,,37.28320595,-77.869722,158
"243","02041000",1950-08-31,34,,37.28320595,-77.869722,158
"244","02041000",1950-09-01,32,,37.28320595,-77.869722,158
"245","02041000",1950-09-02,34,,37.28320595,-77.869722,158
"246","02041000",1950-09-03,34,,37.28320595,-77.869722,158
"247","02041000",1950-09-04,31,,37.28320595,-77.869722,158
"248","02041000",1950-09-05,29,,37.28320595,-77.869722,158
"249","02041000",1950-09-06,26,,37.28320595,-77.869722,158
"250","02041000",1950-09-07,26,,37.28320595,-77.869722,158
"251","02041000",1950-09-08,26,,37.28320595,-77.869722,158
"252","02041000",1950-09-09,44,,37.28320595,-77.869722,158
"253","02041000",1950-09-10,148,,37.28320595,-77.869722,158
"254","02041000",1950-09-11,320,,37.28320595,-77.869722,158
"255","02041000",1950-09-12,368,,37.28320595,-77.869722,158
"256","02041000",1950-09-13,84,,37.28320595,-77.869722,158
"257","02041000",1950-09-14,67,,37.28320595,-77.869722,158
"258","02041000",1950-09-15,62,,37.28320595,-77.869722,158
"259","02041000",1950-09-16,53,,37.28320595,-77.869722,158
"260","02041000",1950-09-17,46,,37.28320595,-77.869722,158
"261","02041000",1950-09-18,42,,37.28320595,-77.869722,158
"262","02041000",1950-09-19,40,,37.28320595,-77.869722,158
"263","02041000",1950-09-20,40,,37.28320595,-77.869722,158
"264","02041000",1950-09-21,40,,37.28320595,-77.869722,158
"265","02041000",1950-09-22,58,,37.28320595,-77.869722,158
"266","02041000",1950-09-23,166,,37.28320595,-77.869722,158
"267","02041000",1950-09-24,116,,37.28320595,-77.869722,158
"268","02041000",1950-09-25,62,,37.28320595,-77.869722,158
"269","02041000",1950-09-26,48,,37.28320595,-77.869722,158
"270","02041000",1950-09-27,45,,37.28320595,-77.869722,158
"271","02041000",1950-09-28,44,,37.28320595,-77.869722,158
"272","02041000",1950-09-29,44,,37.28320595,-77.869722,158
"273","02041000",1950-09-30,45,,37.28320595,-77.869722,158
"274","02041000",1950-10-01,46,,37.28320595,-77.869722,158
"275","02041000",1950-10-02,45,,37.28320595,-77.869722,158
"276","02041000",1950-10-03,41,,37.28320595,-77.869722,158
"277","02041000",1950-10-04,39,,37.28320595,-77.869722,158
"278","02041000",1950-10-05,54,,37.28320595,-77.869722,158
"279","02041000",1950-10-06,73,,37.28320595,-77.869722,158
"280","02041000",1950-10-07,56,,37.28320595,-77.869722,158
"281","02041000",1950-10-08,55,,37.28320595,-77.869722,158
"282","02041000",1950-10-09,90,,37.28320595,-77.869722,158
"283","02041000",1950-10-10,153,,37.28320595,-77.869722,158
"284","02041000",1950-10-11,108,,37.28320595,-77.869722,158
"285","02041000",1950-10-12,73,,37.28320595,-77.869722,158
"286","02041000",1950-10-13,58,,37.28320595,-77.869722,158
"287","02041000",1950-10-14,51,,37.28320595,-77.869722,158
"288","02041000",1950-10-15,49,,37.28320595,-77.869722,158
"289","02041000",1950-10-16,46,,37.28320595,-77.869722,158
"290","02041000",1950-10-17,45,,37.28320595,-77.869722,158
"291","02041000",1950-10-18,45,,37.28320595,-77.869722,158
"292","02041000",1950-10-19,46,,37.28320595,-77.869722,158
"293","02041000",1950-10-20,46,,37.28320595,-77.869722,158
"294","02041000",1950-10-21,48,,37.28320595,-77.869722,158
"295","02041000",1950-10-22,48,,37.28320595,-77.869722,158
"296","02041000",1950-10-23,54,,37.28320595,-77.869722,158
"297","02041000",1950-10-24,97,,37.28320595,-77.869722,158
"298","02041000",1950-10-25,120,,37.28320595,-77.869722,158
"299","02041000",1950-10-26,97,,37.28320595,-77.869722,158
"300","02041000",1950-10-27,74,,37.28320595,-77.869722,158
"301","02041000",1950-10-28,64,,37.28320595,-77.869722,158
"302","02041000",1950-10-29,61,,37.28320595,-77.869722,158
"303","02041000",1950-10-30,60,,37.28320595,-77.869722,158
"304","02041000",1950-10-31,59,,37.28320595,-77.869722,158
"305","02041000",1950-11-01,57,,37.28320595,-77.869722,158
"306","02041000",1950-11-02,56,,37.28320595,-77.869722,158
"307","02041000",1950-11-03,55,,37.28320595,-77.869722,158
"308","02041000",1950-11-04,57,,37.28320595,-77.869722,158
"309","02041000",1950-11-05,89,,37.28320595,-77.869722,158
"310","02041000",1950-11-06,89,,37.28320595,-77.869722,158
"311","02041000",1950-11-07,72,,37.28320595,-77.869722,158
"312","02041000",1950-11-08,63,,37.28320595,-77.869722,158
"313","02041000",1950-11-09,61,,37.28320595,-77.869722,158
"314","02041000",1950-11-10,60,,37.28320595,-77.869722,158
"315","02041000",1950-11-11,59,,37.28320595,-77.869722,158
"316","02041000",1950-11-12,58,,37.28320595,-77.869722,158
"317","02041000",1950-11-13,55,,37.28320595,-77.869722,158
"318","02041000",1950-11-14,55,,37.28320595,-77.869722,158
"319","02041000",1950-11-15,54,,37.28320595,-77.869722,158
"320","02041000",1950-11-16,55,,37.28320595,-77.869722,158
"321","02041000",1950-11-17,56,,37.28320595,-77.869722,158
"322","02041000",1950-11-18,56,,37.28320595,-77.869722,158
"323","02041000",1950-11-19,54,,37.28320595,-77.869722,158
"324","02041000",1950-11-20,54,,37.28320595,-77.869722,158
"325","02041000",1950-11-21,68,,37.28320595,-77.869722,158
"326","02041000",1950-11-22,75,,37.28320595,-77.869722,158
"327","02041000",1950-11-23,63,,37.28320595,-77.869722,158
"328","02041000",1950-11-24,60,,37.28320595,-77.869722,158
"329","02041000",1950-11-25,110,,37.28320595,-77.869722,158
"330","02041000",1950-11-26,194,,37.28320595,-77.869722,158
"331","02041000",1950-11-27,120,,37.28320595,-77.869722,158
"332","02041000",1950-11-28,90,,37.28320595,-77.869722,158
"333","02041000",1950-11-29,80,,37.28320595,-77.869722,158
"334","02041000",1950-11-30,73,,37.28320595,-77.869722,158
"335","02041000",1950-12-01,70,,37.28320595,-77.869722,158
"336","02041000",1950-12-02,67,,37.28320595,-77.869722,158
"337","02041000",1950-12-03,67,,37.28320595,-77.869722,158
"338","02041000",1950-12-04,160,,37.28320595,-77.869722,158
"339","02041000",1950-12-05,552,,37.28320595,-77.869722,158
"340","02041000",1950-12-06,590,,37.28320595,-77.869722,158
"341","02041000",1950-12-07,219,,37.28320595,-77.869722,158
"342","02041000",1950-12-08,320,,37.28320595,-77.869722,158
"343","02041000",1950-12-09,413,,37.28320595,-77.869722,158
"344","02041000",1950-12-10,207,,37.28320595,-77.869722,158
"345","02041000",1950-12-11,202,,37.28320595,-77.869722,158
"346","02041000",1950-12-12,231,,37.28320595,-77.869722,158
"347","02041000",1950-12-13,186,,37.28320595,-77.869722,158
"348","02041000",1950-12-14,144,,37.28320595,-77.869722,158
"349","02041000",1950-12-15,130,,37.28320595,-77.869722,158
"350","02041000",1950-12-16,126,,37.28320595,-77.869722,158
"351","02041000",1950-12-17,114,,37.28320595,-77.869722,158
"352","02041000",1950-12-18,110,,37.28320595,-77.869722,158
"353","02041000",1950-12-19,87,,37.28320595,-77.869722,158
"354","02041000",1950-12-20,101,,37.28320595,-77.869722,158
"355","02041000",1950-12-21,101,,37.28320595,-77.869722,158
"356","02041000",1950-12-22,92,,37.28320595,-77.869722,158
"357","02041000",1950-12-23,88,,37.28320595,-77.869722,158
"358","02041000",1950-12-24,92,,37.28320595,-77.869722,158
"359","02041000",1950-12-25,106,,37.28320595,-77.869722,158
"360","02041000",1950-12-26,94,,37.28320595,-77.869722,158
"361","02041000",1950-12-27,82,,37.28320595,-77.869722,158
"362","02041000",1950-12-28,65,,37.28320595,-77.869722,158
"363","02041000",1950-12-29,96,,37.28320595,-77.869722,158
"364","02041000",1950-12-30,114,,37.28320595,-77.869722,158
"365","02041000",1950-12-31,118,,37.28320595,-77.869722,158
"366","02041000",1951-01-01,103,,37.28320595,-77.869722,158
"367","02041000",1951-01-02,86,,37.28320595,-77.869722,158
"368","02041000",1951-01-03,88,,37.28320595,-77.869722,158
"369","02041000",1951-01-04,93,,37.28320595,-77.869722,158
"370","02041000",1951-01-05,90,,37.28320595,-77.869722,158
"371","02041000",1951-01-06,81,,37.28320595,-77.869722,158
"372","02041000",1951-01-07,84,,37.28320595,-77.869722,158
"373","02041000",1951-01-08,186,,37.28320595,-77.869722,158
"374","02041000",1951-01-09,152,,37.28320595,-77.869722,158
"375","02041000",1951-01-10,114,,37.28320595,-77.869722,158
"376","02041000",1951-01-11,114,,37.28320595,-77.869722,158
"377","02041000",1951-01-12,106,,37.28320595,-77.869722,158
"378","02041000",1951-01-13,92,,37.28320595,-77.869722,158
"379","02041000",1951-01-14,92,,37.28320595,-77.869722,158
"380","02041000",1951-01-15,114,,37.28320595,-77.869722,158
"381","02041000",1951-01-16,130,,37.28320595,-77.869722,158
"382","02041000",1951-01-17,104,,37.28320595,-77.869722,158
"383","02041000",1951-01-18,94,,37.28320595,-77.869722,158
"384","02041000",1951-01-19,91,,37.28320595,-77.869722,158
"385","02041000",1951-01-20,89,,37.28320595,-77.869722,158
"386","02041000",1951-01-21,86,,37.28320595,-77.869722,158
"387","02041000",1951-01-22,80,,37.28320595,-77.869722,158
"388","02041000",1951-01-23,76,,37.28320595,-77.869722,158
"389","02041000",1951-01-24,82,,37.28320595,-77.869722,158
"390","02041000",1951-01-25,93,,37.28320595,-77.869722,158
"391","02041000",1951-01-26,86,,37.28320595,-77.869722,158
"392","02041000",1951-01-27,79,,37.28320595,-77.869722,158
"393","02041000",1951-01-28,77,,37.28320595,-77.869722,158
"394","02041000",1951-01-29,77,,37.28320595,-77.869722,158
"395","02041000",1951-01-30,80,,37.28320595,-77.869722,158
"396","02041000",1951-01-31,88,,37.28320595,-77.869722,158
"397","02041000",1951-02-01,87,,37.28320595,-77.869722,158
"398","02041000",1951-02-02,110,,37.28320595,-77.869722,158
"399","02041000",1951-02-03,98,,37.28320595,-77.869722,158
"400","02041000",1951-02-04,68,,37.28320595,-77.869722,158
"401","02041000",1951-02-05,88,,37.28320595,-77.869722,158
"402","02041000",1951-02-06,86,,37.28320595,-77.869722,158
"403","02041000",1951-02-07,122,,37.28320595,-77.869722,158
"404","02041000",1951-02-08,312,,37.28320595,-77.869722,158
"405","02041000",1951-02-09,297,,37.28320595,-77.869722,158
"406","02041000",1951-02-10,166,,37.28320595,-77.869722,158
"407","02041000",1951-02-11,130,,37.28320595,-77.869722,158
"408","02041000",1951-02-12,126,,37.28320595,-77.869722,158
"409","02041000",1951-02-13,122,,37.28320595,-77.869722,158
"410","02041000",1951-02-14,110,,37.28320595,-77.869722,158
"411","02041000",1951-02-15,100,,37.28320595,-77.869722,158
"412","02041000",1951-02-16,92,,37.28320595,-77.869722,158
"413","02041000",1951-02-17,154,,37.28320595,-77.869722,158
"414","02041000",1951-02-18,358,,37.28320595,-77.869722,158
"415","02041000",1951-02-19,250,,37.28320595,-77.869722,158
"416","02041000",1951-02-20,166,,37.28320595,-77.869722,158
"417","02041000",1951-02-21,152,,37.28320595,-77.869722,158
"418","02041000",1951-02-22,191,,37.28320595,-77.869722,158
"419","02041000",1951-02-23,157,,37.28320595,-77.869722,158
"420","02041000",1951-02-24,126,,37.28320595,-77.869722,158
"421","02041000",1951-02-25,114,,37.28320595,-77.869722,158
"422","02041000",1951-02-26,110,,37.28320595,-77.869722,158
"423","02041000",1951-02-27,104,,37.28320595,-77.869722,158
"424","02041000",1951-02-28,97,,37.28320595,-77.869722,158
"425","02041000",1951-03-01,94,,37.28320595,-77.869722,158
"426","02041000",1951-03-02,99,,37.28320595,-77.869722,158
"427","02041000",1951-03-03,94,,37.28320595,-77.869722,158
"428","02041000",1951-03-04,93,,37.28320595,-77.869722,158
"429","02041000",1951-03-05,100,,37.28320595,-77.869722,158
"430","02041000",1951-03-06,100,,37.28320595,-77.869722,158
"431","02041000",1951-03-07,104,,37.28320595,-77.869722,158
"432","02041000",1951-03-08,139,,37.28320595,-77.869722,158
"433","02041000",1951-03-09,114,,37.28320595,-77.869722,158
"434","02041000",1951-03-10,96,,37.28320595,-77.869722,158
"435","02041000",1951-03-11,87,,37.28320595,-77.869722,158
"436","02041000",1951-03-12,84,,37.28320595,-77.869722,158
"437","02041000",1951-03-13,93,,37.28320595,-77.869722,158
"438","02041000",1951-03-14,305,,37.28320595,-77.869722,158
"439","02041000",1951-03-15,384,,37.28320595,-77.869722,158
"440","02041000",1951-03-16,191,,37.28320595,-77.869722,158
"441","02041000",1951-03-17,139,,37.28320595,-77.869722,158
"442","02041000",1951-03-18,126,,37.28320595,-77.869722,158
"443","02041000",1951-03-19,134,,37.28320595,-77.869722,158
"444","02041000",1951-03-20,468,,37.28320595,-77.869722,158
"445","02041000",1951-03-21,836,,37.28320595,-77.869722,158
"446","02041000",1951-03-22,461,,37.28320595,-77.869722,158
"447","02041000",1951-03-23,242,,37.28320595,-77.869722,158
"448","02041000",1951-03-24,178,,37.28320595,-77.869722,158
"449","02041000",1951-03-25,148,,37.28320595,-77.869722,158
